polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum,v_frp
323,218,-116.85200000000002,41.34199999999999,2017-07-15,1.001374661945343,2,10,1,1.2571428571428571,58.857142857142854,39.94285714285714,1,4.2
324,227,-116.74624028397434,41.404902069354186,2017-07-15,1.2008096888940334,2,10,1,0,52.648148148148145,47.351851851851855,1,3.9
325,229,-116.747,41.414,2017-07-15,1.0013914245615005,2,10,1,0,57.885714285714286,42.114285714285714,1,7.2
326,232,-116.77399999999999,41.419,2017-07-15,1.001392588848114,2,10,1,0.11428571428571428,53.371428571428574,46.51428571428571,1,3.9
327,252,-116.81694830878553,41.4668495433021,2017-07-15,1.2463709842700958,2,10,1,0.8444444444444444,67.73333333333333,31.444444444444443,1,2.8
328,268,-117.54199999999997,41.4,2017-07-15,1.0013881647138596,2,10,1,1.6666666666666667,64.61904761904762,33.73809523809524,1,3.5
329,274,-117.84800000000001,40.716,2017-07-15,1.001229177350998,2,10,1,1.1428571428571428,71.2,27.62857142857143,1,2.2
330,275,-116.61299984985953,41.51000003648859,2017-07-15,1.9471314931564332,2,10,1,0.45569620253164556,59.88607594936709,39.67088607594937,1,8.6
331,277,-116.599,41.53300000000001,2017-07-15,1.0014191419324874,2,10,1,0,64.42857142857143,35.57142857142857,1,3.3
332,278,-116.70399999999998,41.535999999999994,2017-07-15,1.0014198408908843,2,10,1,1.0285714285714285,62.22857142857143,36.714285714285715,1,3.3
333,280,-116.90899999999999,46.006,2017-07-15,1.0024677446880341,2,10,1,8.371428571428572,64.74285714285715,26.857142857142858,1,0.3
334,764,-116.86219304055614,41.43076401335972,2017-07-15,0.5918888627408259,2,10,1,0.8260869565217391,67.56521739130434,31.52173913043478,1,0.7
335,769,-116.8622449843897,41.42137000293016,2017-07-15,0.23883394638192654,2,10,1,0.18181818181818182,63.27272727272727,36.45454545454545,1,1.6
336,798,-117.90321002899196,40.73744001850796,2017-07-15,0.2861678305601478,2,10,1,0.5,63.3,36.2,1,3
337,805,-117.90526999999999,40.732420000000005,2017-07-15,0.1407983890724182,2,10,1,0.75,61.5,37.75,1,1.5
338,812,-119.97365999999998,40.00069,2017-07-15,0.14077456402945518,2,10,1,2.3333333333333335,58,39.833333333333336,1,0.6
339,816,-119.91615000000002,39.98637000000001,2017-07-15,0.14077409884953498,2,10,1,1,56.333333333333336,42.833333333333336,1,0.6
340,819,-119.88187000000002,39.98955,2017-07-15,0.14077420214772224,2,10,1,1,64,34.75,1,1.3
341,820,-119.88218999999998,39.96138,2017-07-15,0.14077328716349602,2,10,1,1.8333333333333333,57.166666666666664,41.166666666666664,1,0.6
342,824,-119.92149,39.9546,2017-07-15,0.1407730669682026,2,10,1,1,63,36,1,1.4
343,825,-119.91476499778204,39.954470000037276,2017-07-15,0.27428706157946586,2,10,1,0.9,61.5,37.6,1,1.4
344,826,-119.88126000000001,39.95433,2017-07-15,0.14077305820131303,2,10,1,2,55.5,42.333333333333336,1,1.4
345,832,-118.17133281088871,39.24926698256689,2017-07-15,0.3987939864552021,2,7,0.7692307692307693,0,38.92307692307692,61.07692307692308,1,0.8
345,832,-118.17133281088871,39.24926698256689,2017-07-15,0.3987939864552021,2,10,0.23076923076923078,0,38.92307692307692,61.07692307692308,1,0.8
346,834,-118.18169592915339,39.24363417717923,2017-07-15,0.4968671487596035,2,7,0.9047619047619048,0,37.476190476190474,62.523809523809526,1,5.9
346,834,-118.18169592915339,39.24363417717923,2017-07-15,0.4968671487596035,2,16,0.09523809523809523,0,37.476190476190474,62.523809523809526,1,5.9
347,835,-118.17170299895768,39.24366426190124,2017-07-15,0.23801928139165043,2,7,0.9090909090909091,0,38.72727272727273,61.27272727272727,1,9
347,835,-118.17170299895768,39.24366426190124,2017-07-15,0.23801928139165043,2,10,0.09090909090909091,0,38.72727272727273,61.27272727272727,1,9
348,837,-118.15380500284043,39.24370500009561,2017-07-15,0.19296126166152955,2,10,1,0.5,50.5,49,1,5.5
349,850,-118.15711497799394,39.238125005178965,2017-07-15,0.32280282624578477,2,10,1,0.3333333333333333,48.833333333333336,50.666666666666664,1,16.7
350,851,-118.1852950114166,39.231110001381296,2017-07-15,0.2638743735532761,2,7,0.6363636363636364,0,37,63,1,19.9
350,851,-118.1852950114166,39.231110001381296,2017-07-15,0.2638743735532761,2,16,0.36363636363636365,0,37,63,1,19.9
351,853,-118.17548001795734,39.224025005131125,2017-07-15,0.24884482663714885,2,7,0.5555555555555556,0,48.22222222222222,51.77777777777778,1,15.4
351,853,-118.17548001795734,39.224025005131125,2017-07-15,0.24884482663714885,2,10,0.4444444444444444,0,48.22222222222222,51.77777777777778,1,15.4
352,854,-118.2265,39.14157,2017-07-15,0.14074673662281037,2,7,1,0,35.25,64.75,1,7.7
353,855,-118.23095497942805,39.149760005096944,2017-07-15,0.2986544132807255,2,7,1,0,34,66,1,0.4
354,856,-118.22389622758055,39.135721233087935,2017-07-15,0.3696686526027918,2,7,1,0,36,64,1,0.8
355,857,-118.22275,39.12921,2017-07-15,0.14074633753418922,2,7,1,0,33.5,66.5,1,3.1
356,858,-118.21295000000002,39.12896,2017-07-15,0.14074632946157456,2,7,0.6666666666666666,0,37,63,1,
356,858,-118.21295000000002,39.12896,2017-07-15,0.14074632946157456,2,10,0.3333333333333333,0,37,63,1,
357,860,-123.16403000000001,45.227560000000004,2017-07-15,0.14094630472040176,2,13,1,6.666666666666667,49.333333333333336,44.5,1,
358,866,-122.98253999999999,44.06192000000001,2017-07-15,0.14090779670763015,2,13,1,7.333333333333333,60.333333333333336,32.333333333333336,1,
359,925,-116.89363,41.39892999999999,2017-07-15,0.14082017589187623,2,10,1,4.333333333333333,69.16666666666667,26.333333333333332,1,
360,929,-116.85995000000001,41.37465,2017-07-15,0.14081938094234467,2,10,1,2,67.25,30.75,1,
361,941,-123.16684498471909,41.41927500275477,2017-07-15,0.2394616001266241,2,8,1,36.18181818181818,43.18181818181818,20.545454545454547,1,
362,942,-122.32544,40.73578,2017-07-15,0.1407984987092018,2,8,0.6666666666666666,30.166666666666668,62.666666666666664,7.166666666666667,1,
362,942,-122.32544,40.73578,2017-07-15,0.1407984987092018,2,1,0.3333333333333333,30.166666666666668,62.666666666666664,7.166666666666667,1,
363,950,-119.86047,39.95047,2017-07-15,0.14077293284344672,2,10,1,1.6666666666666667,54.666666666666664,43.666666666666664,1,
364,954,-119.87132,39.94840000000001,2017-07-15,0.1407728656203747,2,10,1,1.6666666666666667,56.5,41.666666666666664,1,
365,969,-118.14982999999998,39.237579999999994,2017-07-15,0.1407498379302025,2,10,1,1,47.75,51.5,1,
366,979,-121.19362999999998,38.51375,2017-07-15,0.14072651404452324,2,10,1,0.5,76.75,22.5,1,
367,1090,-116.80843,41.38593,2017-07-15,0.14081975024843216,2,10,1,1,39.5,59.5,1,
368,1093,-116.79787000000002,41.388400000000004,2017-07-15,0.14081983111906052,2,10,1,1,51.666666666666664,47.333333333333336,1,
369,1094,-116.80315,41.38717,2017-07-15,0.14081979084658622,2,10,1,1,48,51,1,
370,1096,-116.75749,41.40238,2017-07-15,0.140820288854599,2,10,1,0,71.83333333333333,28.166666666666668,1,
371,1097,-116.76129949051563,41.39920559787485,2017-07-15,0.41583509262621404,2,10,1,0,65.23529411764706,34.76470588235294,1,
372,1100,-116.81022999999999,41.3901,2017-07-15,0.14081988677835464,2,10,1,1,40.75,58.25,1,
373,1101,-116.75396000000002,41.40778000000001,2017-07-15,0.14082046567106246,2,10,1,0,53.5,46.5,1,
374,1102,-116.76979,41.40409,2017-07-15,0.14082034484648703,2,10,1,0,63.75,36.25,1,
375,1103,-116.75925,41.40655,2017-07-15,0.14082042539620399,2,10,1,0,38.666666666666664,61.333333333333336,1,
376,1104,-116.76453,41.40532,2017-07-15,0.1408203851211071,2,10,1,0,46.166666666666664,53.833333333333336,1,
377,1105,-116.75569,41.41194,2017-07-15,0.14082060188889503,2,10,1,0,43.333333333333336,56.666666666666664,1,
378,1107,-116.83299,41.43069,2017-07-15,0.14082121588110924,2,10,1,0.8333333333333334,54.333333333333336,45.333333333333336,1,
379,1114,-116.82533,41.45537,2017-07-15,0.1408220241408348,2,10,1,0.5,65,34.5,1,
380,1115,-116.83066,41.45414000000001,2017-07-15,0.1408219838578701,2,10,1,0.8333333333333334,64.5,34.666666666666664,1,
381,1140,-116.86313,41.46046,2017-07-15,0.14082219084835051,2,10,1,0,63,37,1,
382,1144,-116.89800000000001,41.45708,2017-07-15,0.1408220801463127,2,10,1,0,56.333333333333336,43.666666666666664,1,
383,1154,-122.36446000000001,40.84696999999999,2017-07-15,0.1408021280350685,2,8,1,28.166666666666668,59.5,12.5,1,
384,1174,-119.82579,39.95118,2017-07-15,0.14077295590138436,2,10,1,1.1666666666666667,68.66666666666667,30,1,
385,1246,-119.91393000000001,40.016949999999994,2017-07-15,0.14077509228253365,2,10,1,1.1666666666666667,59,39.833333333333336,1,
386,1254,-117.85601999999999,40.73190000000001,2017-07-15,0.1407983721036911,2,10,1,0.5,65.33333333333333,34,1,
387,1260,-117.84009999999999,40.73873,2017-07-15,0.1407985949702263,2,10,1,1.5,67.5,31.25,1,
388,1269,-116.85505999999998,41.34934,2017-07-15,0.14081855236959456,2,10,1,1.75,69.5,28.75,1,
389,1270,-116.76190999999999,41.36367,2017-07-15,0.14081902147769929,2,10,1,1,70,29,1,
390,1277,-116.86852000000002,41.36985,2017-07-15,0.14081922379589082,2,10,1,2,68,30.25,1,
391,1279,-116.74334,41.38449,2017-07-15,0.14081970310115816,2,10,1,0,72.75,27.25,1,
392,1284,-116.73481498495877,41.397850002760464,2017-07-15,0.2340493001639843,2,10,1,0.45454545454545453,36.45454545454545,63.09090909090909,1,
393,1285,-116.75222498632905,41.39776500223549,2017-07-15,0.22882975387406349,2,10,1,0,57.44444444444444,42.55555555555556,1,
394,1287,-116.74362498566036,41.3978100024445,2017-07-15,0.23342333110678196,2,10,1,0.09090909090909091,36.63636363636363,63.27272727272727,1,
395,1289,-116.73470998504409,41.404755002692724,2017-07-15,0.23519279200851917,2,10,1,0,43.5,56.375,1,
396,1290,-116.71847998411272,41.41174500313108,2017-07-15,0.23664917254555226,2,10,1,0,56.125,43.875,1,
397,1307,-116.72720999999999,41.40426,2017-07-15,0.14082035041213037,2,10,1,0.16666666666666666,49.5,50.333333333333336,1,
398,1314,-116.71897000000001,41.41811,2017-07-15,0.14082080392694474,2,10,1,0,56.333333333333336,43.666666666666664,1,
399,1326,-116.85178999999998,41.479470000000006,2017-07-15,0.14082281349682807,2,10,1,0.5,59,40.75,1,
400,1330,-116.81826999999998,41.48658,2017-07-15,0.14082304639148713,2,10,1,0.5,63.75,35.75,1,
401,1334,-116.80945999999999,41.49353000000001,2017-07-15,0.14082327405047418,2,10,1,0,62.5,37.5,1,
402,1335,-116.79423999660334,41.50044000008391,2017-07-15,0.2642627826669216,2,10,1,0.8,65.8,33.4,1,
403,1336,-116.7691199946391,41.500560000213774,2017-07-15,0.26864793283391,2,10,1,1,65.6,33.4,1,
404,1337,-116.7775199952868,41.5005200001633,2017-07-15,0.2682286773693561,2,10,1,0.6,66.5,32.9,1,
405,1338,-116.78593499594218,41.50048000012039,2017-07-15,0.26624573019552233,2,10,1,0.1,62.2,37.7,1,
406,1339,-116.76058499382735,41.50749500028146,2017-07-15,0.2741637162575722,2,10,1,0,61.76923076923077,38.23076923076923,1,
407,1340,-116.76900999447491,41.50745500022674,2017-07-15,0.269679157063961,2,10,1,0,62.61538461538461,37.38461538461539,1,
408,1346,-116.76255000000002,41.50041,2017-07-15,0.1408234994251728,2,10,1,1,69.5,29.5,1,
409,1350,-116.75393,41.50733,2017-07-15,0.14082372611761093,2,10,1,1,69.5,29.5,1,
410,1355,-116.88757002763532,46.015305004710136,2017-07-15,0.32524925470781324,2,10,1,7.846153846153846,60.53846153846154,31.692307692307693,1,
411,1356,-116.88348,46.02293,2017-07-15,0.14097258630800247,2,10,1,12.333333333333334,54.833333333333336,32.833333333333336,1,
412,1357,-116.88319997501935,46.02918500523672,2017-07-15,0.26756894740343096,2,10,1,11.909090909090908,53.27272727272727,34.63636363636363,1,
413,279,-123.15904552078223,41.428401323496594,2017-07-15,1.2975988269743919,1,1,0.7111111111111111,51.111111111111114,36,12.911111111111111,1,
413,279,-123.15904552078223,41.428401323496594,2017-07-15,1.2975988269743919,1,8,0.28888888888888886,51.111111111111114,36,12.911111111111111,1,
414,978,-123.58392000000003,39.788259999999994,2017-07-15,0.14076766782736777,1,1,1,50,42.5,7.833333333333333,1,
415,282,-116.58351467161447,41.548346379641806,2017-07-16,0.5491212761054337,2,10,1,0.36363636363636365,68.72727272727273,30.90909090909091,1,
416,282,-116.59545270351165,41.54166043662216,2017-07-16,0.5458085152871907,2,10,1,0.3181818181818182,65.77272727272727,33.95454545454545,1,
417,282,-116.58666698326235,41.53946103722397,2017-07-16,0.942913507746622,2,10,1,0.22857142857142856,66.02857142857142,33.74285714285714,1,
418,282,-116.59199943938319,41.54806889862683,2017-07-16,0.5869263250086159,2,10,1,0.5,64.54545454545455,34.95454545454545,1,
419,282,-116.57889142095618,41.54087181706502,2017-07-16,0.5028569361175895,2,10,1,0.05263157894736842,66.05263157894737,33.89473684210526,1,
420,283,-116.73372403963087,41.523314743029836,2017-07-16,0.8395409570123256,2,10,1,0.4,62.542857142857144,37.05714285714286,1,
421,283,-116.71070989930541,41.52394510428589,2017-07-16,0.7510280665883123,2,10,1,0.625,71.1875,28.1875,1,
422,283,-116.74616641755482,41.52340921322775,2017-07-16,1.0801252212623953,2,10,1,0.6097560975609756,62.170731707317074,37.21951219512195,1,
423,283,-116.74177654753235,41.53257840587122,2017-07-16,1.0856540774982573,2,10,1,0,60.26315789473684,39.73684210526316,1,
424,283,-116.720718429322,41.5239297563371,2017-07-16,1.2759298952514528,2,10,1,0.3191489361702128,67.2127659574468,32.4468085106383,1,
425,290,-117.87516010084676,40.7128326534052,2017-07-16,0.517944764600724,2,10,1,0.14285714285714285,53.95238095238095,45.904761904761905,1,
426,290,-117.85440314751716,40.70497294615146,2017-07-16,0.741606626465559,2,10,1,0.72,66.08,33.2,1,
427,290,-117.8545652596164,40.71338865579641,2017-07-16,0.7304412009162158,2,10,1,1.0384615384615385,70.5,28.423076923076923,1,
428,290,-117.86749970570965,40.71469318921849,2017-07-16,1.0743258998568506,2,10,1,0.42857142857142855,60.333333333333336,39.214285714285715,1,
429,291,-119.74393344903179,39.90037655048983,2017-07-16,1.0298856293698548,2,10,1,1.829268292682927,59.829268292682926,38.24390243902439,1,
430,291,-119.75120492192664,39.9134712612419,2017-07-16,1.0720594487529993,2,10,1,1.4878048780487805,63.68292682926829,34.80487804878049,1,
431,291,-119.75020715401138,39.86846850030866,2017-07-16,1.290760613797173,2,10,1,1.22,57.66,41.06,1,
432,291,-119.72938126574746,39.91484496673007,2017-07-16,1.6580946054292023,2,10,1,2.1875,57.0625,40.75,1,
433,291,-119.73652465790126,39.92880196968527,2017-07-16,1.1641068114404083,2,10,1,2.048780487804878,60.78048780487805,37.170731707317074,1,
434,291,-119.75515094931872,39.90466919028478,2017-07-16,0.9967439554309026,2,10,1,1.8888888888888888,61.916666666666664,36.111111111111114,1,
435,291,-119.73260972964272,39.89753201329923,2017-07-16,0.9464398955547809,2,10,1,0.9142857142857143,54.8,44.42857142857143,1,
436,291,-119.74915004712943,39.87986757747853,2017-07-16,0.6701952406644539,2,10,1,1.0833333333333333,55.416666666666664,43.5,1,
437,291,-119.74169950885158,39.87627382669013,2017-07-16,1.0445039391277433,2,10,1,0.675,50.375,49.025,1,
438,291,-119.73776055693064,39.907242366552495,2017-07-16,1.2286372704584598,2,10,1,1.5777777777777777,59.577777777777776,38.86666666666667,1,
439,291,-119.73368605815202,39.887189931190996,2017-07-16,0.47602007901239396,2,10,1,0.11764705882352941,50.705882352941174,49.23529411764706,1,
440,291,-119.74680977485644,39.93020676183232,2017-07-16,1.0137340947293638,2,10,1,2.026315789473684,66,31.894736842105264,1,
441,291,-119.7445635368919,39.93940399081313,2017-07-16,0.9184171623041332,2,10,1,2,64.02777777777777,33.97222222222222,1,
442,291,-119.76005068133496,39.91724006659721,2017-07-16,0.8611213592088223,2,10,1,1.5625,64.75,33.71875,1,
443,291,-119.75491652281018,39.92605811562649,2017-07-16,1.0552438757025653,2,10,1,2.076923076923077,69.25641025641026,28.743589743589745,1,
444,291,-119.74281045438424,39.91801039865216,2017-07-16,1.1186393498958838,2,10,1,1.6888888888888889,59.955555555555556,38.31111111111111,1,
445,291,-119.75779477429693,39.93756835679941,2017-07-16,1.400373595728159,2,10,1,2.690909090909091,68.85454545454546,28.490909090909092,1,
446,291,-119.76628961426707,39.92737298211918,2017-07-16,1.3007496826209075,2,10,1,2.78,66.5,30.86,1,
447,291,-119.72206422414507,39.94064454323607,2017-07-16,1.0789817571828066,2,10,1,1.8974358974358974,59.38461538461539,38.717948717948715,1,
448,291,-119.72522397252413,39.9290268700126,2017-07-16,1.0692674430217146,2,10,1,2.186046511627907,60.83720930232558,36.906976744186046,1,
449,291,-119.74196354297315,39.888786778709125,2017-07-16,1.0649453828974962,2,10,1,0.8095238095238095,52.04761904761905,47.166666666666664,1,
450,291,-119.73299597767027,39.93974828092146,2017-07-16,0.9704937081611902,2,10,1,2.5588235294117645,60.294117647058826,37.14705882352941,1,
451,291,-119.76536176853851,39.912291927750765,2017-07-16,0.4626462164850831,2,10,1,4,68.94736842105263,27,1,
452,341,-116.71664452241481,41.33869055758739,2017-07-16,1.0117715084431693,2,10,1,1.744186046511628,66.5813953488372,31.674418604651162,1,
453,341,-116.70787104912476,41.33969092493826,2017-07-16,0.6366295524728298,2,10,1,1.2916666666666667,65.66666666666667,33.125,1,
454,341,-116.71016748864406,41.32735800894899,2017-07-16,0.890953913462948,2,10,1,2.057142857142857,67.42857142857143,30.485714285714284,1,
455,341,-116.71946716908059,41.328066329706985,2017-07-16,1.122162144966215,2,10,1,2.659090909090909,67.20454545454545,30.15909090909091,1,
456,351,-116.71826325472277,41.53701400723909,2017-07-16,1.2090697062895597,2,10,1,0.2391304347826087,66.32608695652173,33.41304347826087,1,
457,351,-116.70798037019715,41.53697851895107,2017-07-16,1.1986341581205726,2,10,1,0.6326530612244898,63.775510204081634,35.57142857142857,1,
458,351,-116.72792106491332,41.5342853978689,2017-07-16,0.40664870856904983,2,10,1,0.13333333333333333,63.666666666666664,36.13333333333333,1,
459,351,-116.69953312938755,41.53881815643374,2017-07-16,0.4971317289265711,2,10,1,1.2,61.35,37.55,1,
460,281,-116.610013709478,41.542096340947445,2017-07-16,1.0107679108734131,2,10,1,0.05555555555555555,62.55555555555556,37.388888888888886,1,
461,281,-116.62064797195774,41.54236423325684,2017-07-16,1.3057413578160406,2,10,1,0.08333333333333333,64.77083333333333,35.145833333333336,1,
462,287,-116.72107148524914,41.48286108384577,2017-07-16,0.2831820651425123,2,10,1,0,67.46153846153847,32.53846153846154,1,
463,287,-116.72862837679769,41.4852113058447,2017-07-16,0.8906672083088792,2,10,1,0.16216216216216217,65.78378378378379,34.054054054054056,1,
464,288,-116.63097086799127,41.45084556114072,2017-07-16,0.47299713843765856,2,10,1,1,48,51,1,
465,288,-116.62585086050684,41.45320467217137,2017-07-16,0.5963089402899742,2,10,1,1.1818181818181819,42.27272727272727,56.54545454545455,1,
466,289,-117.83844097605095,40.75353077760208,2017-07-16,1.1201041106837988,2,10,1,0.5853658536585366,67.04878048780488,32.390243902439025,1,
467,289,-117.83183265370415,40.75874975067183,2017-07-16,1.1113948879509867,2,10,1,0.9512195121951219,69.95121951219512,29.170731707317074,1,
468,293,-119.7883930499881,39.97966460270336,2017-07-16,1.0426429358698726,2,10,1,2.575,62,35.525,1,
469,293,-119.78371353565689,39.96850383469778,2017-07-16,0.4506968999385908,2,10,1,2.411764705882353,59.294117647058826,38.294117647058826,1,
470,293,-119.79224753370895,39.97118203821242,2017-07-16,1.1174134945337773,2,10,1,2.2325581395348837,61.58139534883721,36.2093023255814,1,
471,300,-116.68771033154725,41.47302406928942,2017-07-16,1.0357890738998652,2,10,1,0.7368421052631579,70.15789473684211,29.13157894736842,1,
472,300,-116.69621521056939,41.473437570078715,2017-07-16,0.557144322916463,2,10,1,0.8,71.9,27.25,1,
473,301,-116.64559819898514,41.45309904255991,2017-07-16,0.6715260056319237,2,10,1,1.3076923076923077,54.65384615384615,44.03846153846154,1,
474,301,-116.65216491818617,41.45082130074474,2017-07-16,0.6558796910338401,2,10,1,1.4444444444444444,60.370370370370374,38.22222222222222,1,
475,302,-119.87659952617129,40.01273604511421,2017-07-16,0.8866519421008229,2,10,1,2.638888888888889,65.52777777777777,31.805555555555557,1,
476,302,-119.87070763848824,40.008636944281896,2017-07-16,0.7813001501468793,2,10,1,2.4642857142857144,64.07142857142857,33.392857142857146,1,
477,302,-119.86951184911054,40.0212971245018,2017-07-16,1.2525781615656615,2,10,1,2,58.87234042553192,39.12765957446808,1,
478,306,-119.75497153913194,39.964013437023965,2017-07-16,1.0498911379603446,2,10,1,2.6097560975609757,57.926829268292686,39.48780487804878,1,
479,306,-119.74862973485384,39.95977741476424,2017-07-16,0.3940167981580496,2,10,1,2.0625,64.8125,33.125,1,
480,308,-119.76693706275056,39.947816096053366,2017-07-16,0.9238477427719831,2,10,1,2.8857142857142857,65.25714285714285,31.885714285714286,1,
481,308,-119.76394217480289,39.9552976278355,2017-07-16,0.44666635648027064,2,10,1,1.9473684210526316,62.31578947368421,35.68421052631579,1,
482,308,-119.75597507486164,39.951495339998495,2017-07-16,1.289075377263546,2,10,1,1.9574468085106382,65.17021276595744,32.808510638297875,1,
483,313,-119.72339509818785,39.894020722788895,2017-07-16,0.39124995279741287,2,10,1,0.375,53.8125,45.75,1,
484,313,-119.7166040772066,39.89706466909762,2017-07-16,0.9659493194802403,2,10,1,0.7777777777777778,56.583333333333336,42.72222222222222,1,
485,315,-119.72663862333926,39.8839633633152,2017-07-16,0.41998026826518775,2,10,1,0,51.94444444444444,48.05555555555556,1,
486,315,-119.71963404583663,39.88622894358795,2017-07-16,0.9641403788352013,2,10,1,0,48.65714285714286,51.31428571428572,1,
487,324,-119.78830009564453,39.92048761205015,2017-07-16,0.3911921364693642,2,10,1,1.4375,68.4375,30.0625,1,
488,324,-119.79542095500375,39.923098899921015,2017-07-16,0.9515932518549561,2,10,1,1.9705882352941178,66.8529411764706,31.205882352941178,1,
489,336,-119.89440367258253,40.004353246484555,2017-07-16,1.3889943210231066,2,10,1,0.8163265306122449,55.40816326530612,43.734693877551024,1,
490,336,-119.88562810454515,40.00795436892081,2017-07-16,0.5220136582567692,2,10,1,1.7142857142857142,61.523809523809526,36.714285714285715,1,
491,339,-117.8104427812385,40.69909624355736,2017-07-16,0.5590160146424175,2,10,1,0.5,70.63636363636364,28.90909090909091,1,
492,339,-117.80378866406107,40.698254011706545,2017-07-16,0.6876610878701582,2,10,1,1.1851851851851851,74.22222222222223,24.555555555555557,1,
493,342,-116.74032557926863,41.32762842535276,2017-07-16,0.38785447383344174,2,10,1,1.6153846153846154,68.15384615384616,30.307692307692307,1,
494,342,-116.74465533832065,41.323476802317266,2017-07-16,0.7268225884272456,2,10,1,1.0357142857142858,66.60714285714286,32.357142857142854,1,
495,342,-116.75210121835396,41.3239387704698,2017-07-16,0.4464813194284737,2,10,1,1,68.21052631578948,30.789473684210527,1,
496,347,-116.72456882975608,41.44907723999908,2017-07-16,0.43621225672584774,2,10,1,0.8235294117647058,68.41176470588235,30.764705882352942,1,
497,347,-116.7280168131657,41.455021290361586,2017-07-16,0.4374729480175078,2,10,1,0.6842105263157895,68.78947368421052,30.57894736842105,1,
498,347,-116.73486785758948,41.45021645604745,2017-07-16,1.100175688508153,2,10,1,0.8,63.025,36.175,1,
499,348,-116.77447575371531,41.51721597603222,2017-07-16,0.6244451066594422,2,10,1,0.5185185185185185,62.22222222222222,37.18518518518518,1,
500,348,-116.76773043045652,41.51649529225015,2017-07-16,0.5110817804955244,2,10,1,0.6818181818181818,63.27272727272727,36.09090909090909,1,
501,373,-116.71012370831751,41.3703751569085,2017-07-16,1.168958668170452,2,10,1,1.1555555555555554,65.17777777777778,33.71111111111111,1,
502,373,-116.70187651380496,41.36562486832526,2017-07-16,1.1690307256410122,2,10,1,1.5333333333333334,65.73333333333333,32.68888888888889,1,
503,374,-116.72440661322729,41.36125921864981,2017-07-16,1.1969089377121926,2,10,1,1,67.69565217391305,31.304347826086957,1,
504,374,-116.73053474780744,41.36941015752941,2017-07-16,1.6832974860510825,2,10,1,1.0952380952380953,68.4920634920635,30.41269841269841,1,
505,380,-116.47320235044407,41.519821851262606,2017-07-16,1.2656426757230759,2,10,1,2.021276595744681,68.48936170212765,29.48936170212766,1,
506,380,-116.48179790226773,41.52517818354769,2017-07-16,1.2655621933734418,2,10,1,1.9375,66.25,31.8125,1,
507,389,-116.76813241941332,41.54634951921043,2017-07-16,1.1715557109291255,2,10,1,0.7906976744186046,61.651162790697676,37.53488372093023,1,
508,389,-116.75961960851937,41.54130796974046,2017-07-16,1.2329241682456136,2,10,1,0.72,65.16,34.12,1,
509,389,-116.76306052783221,41.53324362760387,2017-07-16,0.7896332071849406,2,10,1,1.0357142857142858,65.5,33.42857142857143,1,
510,1377,-116.62609119209962,41.53219752731196,2017-07-16,0.3909433632503338,2,10,1,0.4444444444444444,63.77777777777778,35.77777777777778,1,
511,1377,-116.62555693840619,41.526637325283666,2017-07-16,0.43153034196350726,2,10,1,0.5882352941176471,59.294117647058826,40,1,
512,1613,-117.80893039991041,40.67301495296824,2017-07-16,0.3624919441333562,2,10,1,0.6153846153846154,65.3076923076923,34.07692307692308,1,
513,1613,-117.81757030411609,40.67037903084228,2017-07-16,0.3705677290208936,2,10,1,1.0769230769230769,71.15384615384616,27.76923076923077,1,
514,1613,-117.81603221451441,40.67574131098456,2017-07-16,0.39890716189046205,2,10,1,1.1764705882352942,75.52941176470588,23.294117647058822,1,
515,286,-116.69799999999998,41.52199999999999,2017-07-16,1.0014165791816712,2,10,1,1.7428571428571429,72.11428571428571,26.228571428571428,1,
516,1620,-117.81381653169491,40.683360593557154,2017-07-16,0.2934786448995769,2,10,1,0.8181818181818182,66.27272727272727,32.81818181818182,1,
517,1620,-117.82014149686128,40.68263497538805,2017-07-16,0.28583991822645066,2,10,1,1.0833333333333333,71.5,27.416666666666668,1,
518,1692,-116.78963619706535,41.51752597503419,2017-07-16,0.29550361564427613,2,10,1,0,61.81818181818182,38.18181818181818,1,
519,1692,-116.78255180259373,41.5190966829398,2017-07-16,0.2810411676715016,2,10,1,0,60.666666666666664,39.333333333333336,1,
520,1699,-116.79262029953456,41.52257685734715,2017-07-16,0.2618199799613953,2,10,1,0.6363636363636364,61,38.36363636363637,1,
521,1699,-116.78629959943636,41.524112752419235,2017-07-16,0.2618454635668993,2,10,1,0.7,61.5,37.8,1,
522,1701,-116.82754882834861,41.512820627084416,2017-07-16,0.3062600347369909,2,10,1,0,62.416666666666664,37.583333333333336,1,
523,1701,-116.81914603369917,41.51499165347161,2017-07-16,0.40064678497317435,2,10,1,0,66.33333333333333,33.666666666666664,1,
524,1775,-117.81369058609566,40.71021349328725,2017-07-16,0.33433713992002606,2,10,1,1.5833333333333333,65.16666666666667,33.333333333333336,1,
525,1775,-117.80491528835846,40.71065734440568,2017-07-16,0.25867251549723747,2,10,1,1.375,65.625,33.125,1,
526,1789,-116.73923973124117,41.317471519772326,2017-07-16,0.21753594236133994,2,10,1,1.4,67.5,31.1,1,
527,1789,-116.73266012649479,41.317729760301084,2017-07-16,0.217419985231176,2,10,1,1.8888888888888888,67.77777777777777,30.333333333333332,1,
528,1794,-116.72865848706088,41.32341446169245,2017-07-16,0.21441438015481828,2,10,1,2.125,70.875,27,1,
