polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum
383,1154,-122.36446,40.84697,2017-07-15,0.140802128035069,2,8,1,28.3333333333333,58.1666666666667,13.6666666666667,1
384,1174,-119.82579,39.95118,2017-07-15,0.140772955901384,2,10,1,1.33333333333333,68.1666666666667,31,1
385,1246,-119.91393,40.01695,2017-07-15,0.140775092282534,2,10,1,1.66666666666667,57.8333333333333,41,1
386,1254,-117.85602,40.7319,2017-07-15,0.140798372103691,2,10,1,0.666666666666667,65.1666666666667,34.6666666666667,1
387,1260,-117.8401,40.73873,2017-07-15,0.140798594970226,2,10,1,1.5,66.25,32.5,1
388,1269,-116.85506,41.34934,2017-07-15,0.140818552369595,2,10,1,2,69.75,28.75,1
389,1270,-116.76191,41.36367,2017-07-15,0.140819021477699,2,10,1,1.25,70,29,1
390,1277,-116.86852,41.36985,2017-07-15,0.140819223795891,2,10,1,2,68.5,29.75,1
391,1279,-116.74334,41.38449,2017-07-15,0.140819703101158,2,10,1,0.25,72.75,27.5,1
392,1284,-116.734814984959,41.3978500027605,2017-07-15,0.234049300163984,2,10,1,0.727272727272727,36.7272727272727,63.3636363636364,1
393,1285,-116.752224986329,41.3977650022355,2017-07-15,0.228829753874063,2,10,1,0,59.8888888888889,40.2222222222222,1
394,1287,-116.74362498566,41.3978100024445,2017-07-15,0.233423331106663,2,10,1,0.0909090909090909,36.9090909090909,63.4545454545455,1
395,1289,-116.734709985044,41.4047550026927,2017-07-15,0.2351927920084,2,10,1,0.125,45,55.125,1
396,1290,-116.718479984113,41.4117450031311,2017-07-15,0.236649172545433,2,10,1,0,55.25,45,1
397,1307,-116.72721,41.40426,2017-07-15,0.14082035041213,2,10,1,0.666666666666667,49.5,50.5,1
398,1314,-116.71897,41.41811,2017-07-15,0.140820803926945,2,10,1,0,55.1666666666667,45,1
399,1326,-116.85179,41.47947,2017-07-15,0.140822813496828,2,10,1,0.75,58.5,41.5,1
400,1330,-116.81827,41.48658,2017-07-15,0.140823046391487,2,10,1,1,64.25,35,1
401,1334,-116.80946,41.49353,2017-07-15,0.140823274050474,2,10,1,0,62.3333333333333,37.6666666666667,1
402,1335,-116.794239996603,41.5004400000839,2017-07-15,0.264262782666922,2,10,1,0.9,66,33.5,1
403,1336,-116.769119994639,41.5005600002138,2017-07-15,0.26864793283391,2,10,1,1,64.8,34.6,1
404,1337,-116.777519995287,41.5005200001633,2017-07-15,0.268228677369356,2,10,1,0.7,64.4,35.6,1
405,1338,-116.785934995942,41.5004800001204,2017-07-15,0.266245730195522,2,10,1,0.1,61.9,38.6,1
406,1339,-116.760584993827,41.5074950002815,2017-07-15,0.274163716257572,2,10,1,0.0769230769230769,61.8461538461538,38.4615384615385,1
407,1340,-116.769009994475,41.5074550002267,2017-07-15,0.269679157063961,2,10,1,0,63.5384615384615,36.6923076923077,1
408,1346,-116.76255,41.50041,2017-07-15,0.140823499425173,2,10,1,1,69.1666666666667,30,1
409,1350,-116.75393,41.50733,2017-07-15,0.140823726117611,2,10,1,0.833333333333333,67.8333333333333,31.6666666666667,1
410,1355,-116.887570027635,46.0153050047101,2017-07-15,0.325249254707813,2,10,1,9.38461538461539,59.3846153846154,31.6153846153846,1
411,1356,-116.88348,46.02293,2017-07-15,0.140972586308002,2,10,1,12.5,55.8333333333333,32.1666666666667,1
412,1357,-116.883199975019,46.0291850052367,2017-07-15,0.267568947403431,2,10,1,12.1818181818182,54.2727272727273,33.8181818181818,1
413,279,-123.159045520782,41.4284013234966,2017-07-15,1.29759882697487,1,1,0.711111111111111,50.8222222222222,35.3333333333333,14.3111111111111,1
413,279,-123.159045520782,41.4284013234966,2017-07-15,1.29759882697487,1,8,0.288888888888889,50.8222222222222,35.3333333333333,14.3111111111111,1
414,978,-123.58392,39.78826,2017-07-15,0.140767667827368,1,1,1,51.6666666666667,41.5,7.66666666666667,1
415,282,-116.586666982466,41.539461036775,2017-07-16,0.942913147453189,2,10,1,0.314285714285714,66.2285714285714,33.9142857142857,1
416,282,-116.591999439753,41.5480688984709,2017-07-16,0.586926327802181,2,10,1,0.545454545454545,64.6363636363636,35.2272727272727,1
417,282,-116.578891421806,41.5408718176464,2017-07-16,0.502857097471356,2,10,1,0.0526315789473684,67.0526315789474,33.3157894736842,1
418,282,-116.595452701535,41.5416604357222,2017-07-16,0.545808749792218,2,10,1,0.636363636363636,64.6818181818182,35.1818181818182,1
419,282,-116.583514672057,41.5483463801644,2017-07-16,0.549121237774581,2,10,1,0.545454545454545,68.9545454545455,31,1
463,287,-116.728628376798,41.4852113058447,2017-07-16,0.890667208308935,2,10,1,0.243243243243243,65.6486486486486,34.4594594594595,1
420,283,-116.733724040307,41.523314742371,2017-07-16,0.839541016095996,2,10,1,0.6,62.3428571428571,37.4571428571429,1
421,283,-116.74177654656,41.5325784060049,2017-07-16,1.08565400485706,2,10,1,0.0789473684210526,60.7894736842105,39.6578947368421,1
422,283,-116.710709899376,41.5239451038724,2017-07-16,0.751028084163666,2,10,1,0.71875,71.28125,28.46875,1
423,283,-116.746166418393,41.5234092142275,2017-07-16,1.08012523480684,2,10,1,0.75609756097561,62.5609756097561,37.1219512195122,1
424,283,-116.720718429418,41.5239297565803,2017-07-16,1.27592987767583,2,10,1,0.340425531914894,66.8936170212766,33.1276595744681,1
425,290,-117.875160100847,40.7128326534052,2017-07-16,0.517944764600754,2,10,1,0.428571428571429,55.0476190476191,45.0476190476191,1
426,290,-117.854403147517,40.7049729461515,2017-07-16,0.741606626465797,2,10,1,0.92,65.88,33.6,1
427,290,-117.854565259616,40.7133886557964,2017-07-16,0.730441200908124,2,10,1,1.15384615384615,71.0384615384615,28.2692307692308,1
428,290,-117.86749970571,40.7146931892185,2017-07-16,1.07432589986181,2,10,1,0.547619047619048,59.9047619047619,40.0238095238095,1
429,291,-119.732995979267,39.9397482819845,2017-07-16,0.970493440720767,2,10,1,2.61764705882353,60.3823529411765,37.3529411764706,1
430,291,-119.751204921542,39.9134712607597,2017-07-16,1.07205942112279,2,10,1,1.63414634146341,64.0731707317073,34.8048780487805,1
431,291,-119.750207154011,39.8684685003087,2017-07-16,1.29076061379719,2,10,1,1.48,58.94,40.06,1
432,291,-119.729381265747,39.9148449667301,2017-07-16,1.6580946054292,2,10,1,2.296875,57.1875,40.953125,1
433,291,-119.736524657854,39.9288019703503,2017-07-16,1.16410693462372,2,10,1,2.17073170731707,61.5121951219512,36.5853658536585,1
434,291,-119.755150948997,39.9046691904429,2017-07-16,0.996744110982418,2,10,1,2.13888888888889,62,36.3055555555556,1
435,291,-119.732609729467,39.8975320123582,2017-07-16,0.946439971847534,2,10,1,0.885714285714286,55.4285714285714,44.2,1
436,291,-119.749150047098,39.8798675775095,2017-07-16,0.670195246339798,2,10,1,1.16666666666667,55.375,43.9583333333333,1
437,291,-119.741699508758,39.8762738269108,2017-07-16,1.0445039746592,2,10,1,0.825,50.625,49.05,1
438,291,-119.737760557754,39.9072423663452,2017-07-16,1.22863743414307,2,10,1,1.8,59.5111111111111,39.3111111111111,1
439,291,-119.765361769861,39.912291927849,2017-07-16,0.462646041127861,2,10,1,4.15789473684211,69.3157894736842,26.9473684210526,1
440,291,-119.746809774742,39.9302067624008,2017-07-16,1.01373420677257,2,10,1,2.07894736842105,65.9473684210526,32.3421052631579,1
441,291,-119.760050680951,39.9172400664257,2017-07-16,0.861121626747131,2,10,1,1.8125,64.90625,33.8125,1
442,291,-119.743933447874,39.900376547938,2017-07-16,1.02988553820324,2,10,1,2.17073170731707,60.4146341463415,37.8780487804878,1
443,291,-119.754916522647,39.9260581159954,2017-07-16,1.05524379184127,2,10,1,2.20512820512821,68.8461538461538,29.4102564102564,1
444,291,-119.742810454384,39.9180103986522,2017-07-16,1.11863934988785,2,10,1,1.88888888888889,60.7555555555556,37.9333333333333,1
445,291,-119.757794774192,39.9375683567992,2017-07-16,1.40037361551571,2,10,1,2.74545454545455,69.2545454545455,28.5090909090909,1
446,291,-119.76628961428,39.9273729820755,2017-07-16,1.30074968840504,2,10,1,2.78,65.84,31.9,1
447,291,-119.722064225075,39.9406445429734,2017-07-16,1.07898193237594,2,10,1,2.12820512820513,60.0769230769231,38.3589743589744,1
448,291,-119.725223972782,39.9290268704744,2017-07-16,1.06926752160054,2,10,1,2.32558139534884,60.9767441860465,37.2093023255814,1
449,291,-119.733686056619,39.8871899298748,2017-07-16,0.476019715790272,2,10,1,0.235294117647059,51.8235294117647,48.2352941176471,1
450,291,-119.741963541808,39.8887867779434,2017-07-16,1.0649454140439,2,10,1,0.904761904761905,52.2142857142857,47.4285714285714,1
451,291,-119.744563537257,39.9394039913262,2017-07-16,0.918416920942187,2,10,1,2,64,34.25,1
452,341,-116.716644522415,41.3386905575874,2017-07-16,1.01177150844288,2,10,1,1.90697674418605,66.7441860465116,31.8372093023256,1
453,341,-116.707871049125,41.3396909249383,2017-07-16,0.636629552472025,2,10,1,1.5,66,33.0416666666667,1
454,341,-116.710167488644,41.327358008949,2017-07-16,0.890953913462952,2,10,1,2.45714285714286,67.2,30.8285714285714,1
455,341,-116.719467169081,41.328066329707,2017-07-16,1.12216214496621,2,10,1,2.95454545454545,67.1818181818182,30.4318181818182,1
456,351,-116.718263254723,41.5370140072391,2017-07-16,1.20906970628953,2,10,1,0.456521739130435,66.5652173913043,33.3695652173913,1
457,351,-116.707980370197,41.5369785189511,2017-07-16,1.19863415812063,2,10,1,0.877551020408163,64.5918367346939,35,1
458,351,-116.727921064913,41.5342853978689,2017-07-16,0.40664870856905,2,10,1,0.333333333333333,63.3333333333333,36.7333333333333,1
459,351,-116.699533129388,41.5388181564337,2017-07-16,0.497131728926659,2,10,1,1.1,61.6,37.75,1
460,281,-116.610013709478,41.5420963409475,2017-07-16,1.01076791087341,2,10,1,0.0833333333333333,62.4722222222222,37.7777777777778,1
461,281,-116.620647971958,41.5423642332568,2017-07-16,1.30574135781598,2,10,1,0.104166666666667,64.5416666666667,35.7083333333333,1
462,287,-116.721071485249,41.4828610838458,2017-07-16,0.283182065142632,2,10,1,0,68.0769230769231,32.4615384615385,1
464,288,-116.630970867991,41.4508455611407,2017-07-16,0.472997138437748,2,10,1,1,52.8235294117647,46.5294117647059,1
465,288,-116.625850860507,41.4532046721714,2017-07-16,0.596308940289974,2,10,1,1.22727272727273,41.4545454545455,57.5909090909091,1
466,289,-117.838440976051,40.7535307776021,2017-07-16,1.12010411068344,2,10,1,0.75609756097561,67.609756097561,32.219512195122,1
467,289,-117.831832653704,40.7587497506718,2017-07-16,1.1113948879509,2,10,1,0.951219512195122,69.7073170731707,29.7560975609756,1
468,293,-119.788393049988,39.9796646027034,2017-07-16,1.04264293587017,2,10,1,2.6,62.55,35.35,1
469,293,-119.783713535657,39.9685038346978,2017-07-16,0.450696899938583,2,10,1,2.64705882352941,59.8823529411765,37.9411764705882,1
470,293,-119.792247533709,39.9711820382124,2017-07-16,1.11741349453378,2,10,1,2.37209302325581,61.7906976744186,36.3953488372093,1
471,300,-116.687710331547,41.4730240692894,2017-07-16,1.03578907389987,2,10,1,0.947368421052632,70.7368421052632,28.7894736842105,1
472,300,-116.696215210569,41.4734375700787,2017-07-16,0.557144322916508,2,10,1,0.9,71.6,27.9,1
473,301,-116.645598198985,41.4530990425599,2017-07-16,0.671526005631924,2,10,1,1.42307692307692,54.6923076923077,44.2307692307692,1
474,301,-116.652164918186,41.4508213007447,2017-07-16,0.655879691034317,2,10,1,1.55555555555556,61.9259259259259,37,1
475,302,-119.876599526171,40.0127360451142,2017-07-16,0.886651942101002,2,10,1,2.72222222222222,65.2777777777778,32.6111111111111,1
476,302,-119.870707638488,40.0086369442819,2017-07-16,0.781300150146961,2,10,1,2.53571428571429,64.1071428571429,33.7857142857143,1
477,302,-119.869511849111,40.0212971245018,2017-07-16,1.25257816156578,2,10,1,2.21276595744681,58.7446808510638,39.5106382978723,1
478,306,-119.754971539132,39.964013437024,2017-07-16,1.04989113796043,2,10,1,2.73170731707317,58.8048780487805,38.9024390243902,1
479,306,-119.748629734854,39.9597774147642,2017-07-16,0.394016798158169,2,10,1,2.25,64.5625,33.625,1
480,308,-119.766937062751,39.9478160960534,2017-07-16,0.923847742771983,2,10,1,2.85714285714286,65.1428571428571,32.4,1
481,308,-119.763942174803,39.9552976278355,2017-07-16,0.446666356480122,2,10,1,2.10526315789474,63.1578947368421,35.1578947368421,1
482,308,-119.755975074862,39.9514953399985,2017-07-16,1.28907537726355,2,10,1,2,65.3829787234042,33.1276595744681,1
483,313,-119.723395098188,39.8940207227889,2017-07-16,0.391249952797413,2,10,1,0.8125,54.6875,45.125,1
484,313,-119.716604077207,39.8970646690976,2017-07-16,0.965949319480419,2,10,1,0.916666666666667,56.3888888888889,43.2222222222222,1
485,315,-119.726638623339,39.8839633633152,2017-07-16,0.419980268265247,2,10,1,0,51.9444444444444,48.5,1
486,315,-119.719634045837,39.886228943588,2017-07-16,0.964140378835201,2,10,1,0.0285714285714286,48.8,51.4,1
487,324,-119.795420955004,39.923098899921,2017-07-16,0.951593251854897,2,10,1,2.14705882352941,66.4411764705882,31.8823529411765,1
488,324,-119.788300095645,39.9204876120502,2017-07-16,0.391192136469364,2,10,1,1.6875,68.9375,30,1
489,336,-119.894403672583,40.0043532464846,2017-07-16,1.38899432102299,2,10,1,1.06122448979592,56.2448979591837,43.1836734693878,1
490,336,-119.885628104545,40.0079543689208,2017-07-16,0.522013658256531,2,10,1,1.9047619047619,61.2857142857143,37.2857142857143,1
491,339,-117.810442781239,40.6990962435574,2017-07-16,0.559016014642417,2,10,1,0.681818181818182,70.9545454545455,28.7727272727273,1
492,339,-117.803788664061,40.6982540117065,2017-07-16,0.687661087870121,2,10,1,1.33333333333333,75.1481481481482,24.0740740740741,1
493,342,-116.740325579269,41.3276284253528,2017-07-16,0.387854473833561,2,10,1,1.84615384615385,68.2307692307692,30.5384615384615,1
494,342,-116.752101218354,41.3239387704698,2017-07-16,0.446481319428444,2,10,1,1,68.9473684210526,30.2105263157895,1
495,342,-116.744655338321,41.3234768023173,2017-07-16,0.726822588427246,2,10,1,1.03571428571429,66.8214285714286,32.5714285714286,1
496,347,-116.724568829756,41.4490772399991,2017-07-16,0.436212256725788,2,10,1,0.941176470588235,68.4117647058823,30.8823529411765,1
497,347,-116.728016813166,41.4550212903616,2017-07-16,0.437472948017597,2,10,1,0.894736842105263,66.8947368421053,32.7368421052632,1
498,347,-116.734867857589,41.4502164560474,2017-07-16,1.10017568850803,2,10,1,1,63.05,36.575,1
499,348,-116.774475753715,41.5172159760322,2017-07-16,0.624445106659412,2,10,1,0.814814814814815,62.0740740740741,37.6296296296296,1
500,348,-116.767730430457,41.5164952922501,2017-07-16,0.511081780495524,2,10,1,0.727272727272727,62.7727272727273,36.9090909090909,1
501,373,-116.710123708317,41.3703751569085,2017-07-16,1.16895866817045,2,10,1,1.2,65.8222222222222,33.4,1
502,373,-116.701876513805,41.3656248683253,2017-07-16,1.16903072564125,2,10,1,1.51111111111111,65.8,33.1111111111111,1
503,374,-116.724406613227,41.3612592186498,2017-07-16,1.19690893771172,2,10,1,1,68.0652173913043,31.195652173913,1
504,374,-116.730534747807,41.3694101575294,2017-07-16,1.68329748605156,2,10,1,1.15873015873016,68.8412698412698,30.4126984126984,1
505,380,-116.473202350444,41.5198218512626,2017-07-16,1.26564267572308,2,10,1,2.12765957446809,68.4893617021277,29.8936170212766,1
506,380,-116.481797902268,41.5251781835477,2017-07-16,1.26556219337368,2,10,1,2.08333333333333,66.3541666666667,32.0625,1
507,389,-116.763060527832,41.5332436276039,2017-07-16,0.78963320718503,2,10,1,1.07142857142857,65.8571428571429,33.3928571428571,1
508,389,-116.759619608519,41.5413079697405,2017-07-16,1.23292416824579,2,10,1,0.82,64.98,34.6,1
509,389,-116.768132419413,41.5463495192104,2017-07-16,1.17155571092913,2,10,1,0.906976744186046,61.5581395348837,37.9302325581395,1
510,1377,-116.625556938406,41.5266373252837,2017-07-16,0.43153034196353,2,10,1,1,60.2352941176471,39.2941176470588,1
511,1377,-116.6260911921,41.532197527312,2017-07-16,0.390943363250256,2,10,1,0.666666666666667,64.1111111111111,35.7777777777778,1
512,1613,-117.816032214514,40.6757413109846,2017-07-16,0.398907161890507,2,10,1,1.47058823529412,75.8823529411765,23.1176470588235,1
513,1613,-117.80893039991,40.6730149529682,2017-07-16,0.362491944133401,2,10,1,0.923076923076923,67.3076923076923,32.4615384615385,1
514,1613,-117.817570304116,40.6703790308423,2017-07-16,0.370567729020834,2,10,1,1.15384615384615,71.7692307692308,27.4615384615385,1
515,1667,-116.72356,41.46935,2017-07-16,0.140822482022762,2,10,1,0,62,38.25,1
516,1620,-117.820141496861,40.682634975388,2017-07-16,0.28583991822648,2,10,1,1.25,71.1666666666667,28,1
517,1620,-117.813816531695,40.6833605935572,2017-07-16,0.293478644899577,2,10,1,1,68.4545454545455,30.9090909090909,1
518,1692,-116.789636197065,41.5175259750342,2017-07-16,0.295503615644217,2,10,1,0,63.0909090909091,37.3636363636364,1
519,1692,-116.782551802594,41.5190966829398,2017-07-16,0.281041167671502,2,10,1,0.0833333333333333,60.8333333333333,39.5833333333333,1
520,1699,-116.792620299535,41.5225768573471,2017-07-16,0.261819979961395,2,10,1,0.909090909090909,61.1818181818182,38.1818181818182,1
521,1699,-116.786299599436,41.5241127524192,2017-07-16,0.261845463566899,2,10,1,1,61.3,38.3,1
522,1701,-116.827548828349,41.5128206270844,2017-07-16,0.30626003473711,2,10,1,0,62.5833333333333,37.75,1
523,1701,-116.819146033699,41.5149916534716,2017-07-16,0.400646784973145,2,10,1,0,64.7777777777778,35.2777777777778,1
524,1775,-117.813690586096,40.7102134932872,2017-07-16,0.334337139919996,2,10,1,1.66666666666667,65.4166666666667,33.3333333333333,1
525,1775,-117.804915288358,40.7106573444057,2017-07-16,0.258672515497237,2,10,1,1.25,65.5,33.75,1
526,1789,-116.732660126495,41.3177297603011,2017-07-16,0.217419985231176,2,10,1,2,67.5555555555556,30.8888888888889,1
527,1789,-116.739239731241,41.3174715197723,2017-07-16,0.217535942361355,2,10,1,1.6,67.3,31.6,1
528,1794,-116.735161207852,41.3231683133199,2017-07-16,0.21466555919385,2,10,1,2.375,69,29.25,1
529,1794,-116.728658487061,41.3234144616925,2017-07-16,0.214414380154818,2,10,1,2.25,69.75,28.375,1
530,1843,-116.5583,41.54064,2017-07-16,0.140824817418814,2,10,1,1,69.25,29.75,1
531,1844,-116.56305,41.54042,2017-07-16,0.140824810208559,2,10,1,1,65.5,33.5,1
532,1841,-116.6109,41.53271,2017-07-16,0.140824557600737,2,10,1,0,65.8333333333333,34.3333333333333,1
533,1845,-116.56783,41.54021,2017-07-16,0.140824803329706,2,10,1,0.833333333333333,64.1666666666667,35.6666666666667,1
534,1850,-116.5726,41.53999,2017-07-16,0.14082479612112,2,10,1,0.166666666666667,64.3333333333333,35.6666666666667,1
535,1856,-116.56339,41.54596,2017-07-16,0.140824991727352,2,10,1,1,66.25,32.75,1
536,1857,-116.56819,41.54574,2017-07-16,0.140824984518766,2,10,1,0.5,67.5,32,1
537,1859,-116.60177,41.5442,2017-07-16,0.140824934060097,2,10,1,0,60.5,39.5,1
538,1869,-116.60213,41.54972,2017-07-16,0.140825114925861,2,10,1,0,65.1666666666667,34.8333333333333,1
539,1870,-116.57817,41.55083,2017-07-16,0.140825151294947,2,10,1,0.833333333333333,67.8333333333333,31.6666666666667,1
540,1875,-116.60692,41.54951,2017-07-16,0.140825108044147,2,10,1,0,65.1666666666667,35,1
541,1874,-116.59734,41.54995,2017-07-16,0.140825122462273,2,10,1,0.5,65.6666666666667,34.3333333333333,1
542,1482,-119.87154,40.00051,2017-07-16,0.14077455818224,2,10,1,2,66.5,31.5,1
543,1363,-116.91747,46.00567,2017-07-16,0.140972016105652,2,10,1,6.33333333333333,63,31.1666666666667,1
544,1375,-116.59873,41.5366,2017-07-16,0.140824685051203,2,10,1,0,64.5,35.8333333333333,1
545,1853,-116.62531,41.53758,2017-07-16,0.140824717159033,2,10,1,0.833333333333333,64.3333333333333,35.3333333333333,1
546,1868,-116.56857,41.55127,2017-07-16,0.140825165712118,2,10,1,0.5,68.25,31.75,1
547,390,-116.782,41.537,2017-07-16,1.00142007387543,2,10,1,0.685714285714286,59.4571428571429,40.3714285714286,1
548,1833,-116.7616,41.51477,2017-07-16,0.140823969850779,2,10,1,0.75,62.5,37.25,1
549,1836,-116.75715,41.52047,2017-07-16,0.14082415658927,2,10,1,0.666666666666667,61.6666666666667,38.1666666666667,1
550,1376,-116.69893,41.54584,2017-07-16,0.140824987794876,2,10,1,0.333333333333333,60.4444444444444,39.7777777777778,1
551,286,-116.698,41.522,2017-07-16,1.00141657918167,2,10,1,1.77142857142857,72.2,26.4571428571429,1
552,1586,-119.7281,39.86372,2017-07-16,0.140770116400242,2,10,1,1,48,51.5,1
553,1668,-116.72337344809,41.4772059977505,2017-07-16,0.399697213735104,2,10,1,0.2,65.8666666666667,34.4,1
554,1680,-116.72592,41.51758,2017-07-16,0.140824061908007,2,10,1,1,67.3333333333333,31.6666666666667,1
555,1666,-116.71897,41.47062,2017-07-16,0.140822523619413,2,10,1,0.666666666666667,62.8333333333333,36.8333333333333,1
556,1665,-116.71436,41.47189,2017-07-16,0.140822565217495,2,10,1,1,67.8333333333333,31.5,1
557,1674,-116.73777,41.49077,2017-07-16,0.140823183641911,2,10,1,0.333333333333333,63.5,36.5,1
558,1413,-116.64722,41.4651,2017-07-16,0.140822342820883,2,10,1,2,64,34.6666666666667,1
559,1439,-116.63857,41.45092,2017-07-16,0.140821878397942,2,10,1,1.75,52.5,46.25,1
560,1655,-116.80285,41.32894,2017-07-16,0.140817884607553,2,10,1,1.5,72.8333333333333,26.3333333333333,1
561,1515,-119.83411,39.92779,2017-07-16,0.140772196353912,2,10,1,3.5,61.1666666666667,36.1666666666667,1
562,1441,-116.66666,41.45284,2017-07-16,0.140821941280603,2,10,1,1,66,33,1
563,1442,-116.66013,41.45144,2017-07-16,0.14082189542985,2,10,1,2.25,70,28,1
564,1424,-116.63405,41.46228,2017-07-16,0.140822250458717,2,10,1,1,55.3333333333333,44.1666666666667,1
565,1445,-116.64005,41.44714,2017-07-16,0.140821754600525,2,10,1,1,62.75,37,1
566,1431,-116.63557,41.4585,2017-07-16,0.140822126655579,2,10,1,1.83333333333333,57.1666666666667,41.5,1
567,368,-117.853999922021,40.7540000103608,2017-07-16,1.56124928092098,2,10,1,2.2,64.15,34.0666666666667,1
568,1628,-117.82313998656,40.6937800016931,2017-07-16,0.275233781550169,2,10,1,1,71.3,28.2,1
569,1423,-116.64059,41.46368,2017-07-16,0.140822296312332,2,10,1,1,56.1666666666667,43.1666666666667,1
570,1433,-116.65052,41.45759,2017-07-16,0.14082209684968,2,10,1,1.5,66.6666666666667,32.1666666666667,1
571,1788,-117.85664,40.76451,2017-07-16,0.140799436264277,2,10,1,1.25,65,34,1
572,1771,-117.81658,40.70485,2017-07-16,0.140797489529133,2,10,1,1.75,72,27,1
573,1630,-117.81911,40.70129,2017-07-16,0.140797373384237,2,10,1,1.33333333333333,70,29.3333333333333,1
574,1629,-117.81597,40.69586,2017-07-16,0.140797196237803,2,10,1,0.333333333333333,69.5,30.3333333333333,1
575,1758,-117.81174,40.68962,2017-07-16,0.140796992669344,2,10,1,1,73,26.75,1
576,1769,-117.80743,40.70537,2017-07-16,0.140797506494045,2,10,1,1.16666666666667,71,28.6666666666667,1
577,1626,-117.82654,40.68646,2017-07-16,0.140796889585257,2,10,1,1,72,27.75,1
578,1747,-117.806974980872,40.6839900056445,2017-07-16,0.241727700981617,2,10,1,1,65.9,33.6,1
579,1744,-117.808774069887,40.6787132322374,2017-07-16,0.451342971934795,2,10,1,0.944444444444444,63.6111111111111,35.8888888888889,1
580,1757,-117.80683,40.68989,2017-07-16,0.14079700147891,2,10,1,1,73.5,25.75,1
581,1624,-117.820035813543,40.6885308093914,2017-07-16,0.356329933166742,2,10,1,0.75,69.9166666666667,29.75,1
582,340,-117.835443946875,40.6961230003056,2017-07-16,1.09726711992931,2,10,1,1.07894736842105,69.9210526315789,29.5263157894737,1
583,1772,-117.83054,40.70406,2017-07-16,0.140797463754892,2,10,1,1.5,70.5,28.6666666666667,1
584,1650,-116.732179964114,41.3381600233918,2017-07-16,0.329191320045471,2,10,1,1.76923076923077,68.3846153846154,30.3846153846154,1
585,1735,-119.80137,39.99108,2017-07-16,0.140774251848459,2,10,1,2,54.25,44,1
586,305,-119.75469465006,39.974555351868,2017-07-16,1.20035073322749,2,10,1,6.69565217391304,58.0652173913044,35.804347826087,1
587,332,-119.782103915452,39.9339609294621,2017-07-16,1.22296769165492,2,10,1,3.91489361702128,64.8723404255319,31.8085106382979,1
588,1631,-117.82227,40.7067,2017-07-16,0.140797549886465,2,10,1,2.66666666666667,73.1666666666667,24.6666666666667,1
589,1547,-119.73064,39.88998,2017-07-16,0.140770968791962,2,10,1,0.333333333333333,54.3333333333333,45.6666666666667,1
590,1488,-119.8186,39.9832,2017-07-16,0.14077399587965,2,10,1,2.25,61.25,37,1
591,1493,-119.76521,39.96942,2017-07-16,0.140773548291445,2,10,1,3,61.25,36.25,1
592,1498,-119.80052,39.97243,2017-07-16,0.140773646057129,2,10,1,5.33333333333333,67.6666666666667,27.6666666666667,1
593,1499,-119.7759,39.96777,2017-07-16,0.140773494701386,2,10,1,3.5,63.1666666666667,34,1
594,1531,-119.76332,39.90717,2017-07-16,0.140771526855469,2,10,1,1,52.25,47.25,1
595,1543,-119.75014,39.89734,2017-07-16,0.140771207721472,2,10,1,0.25,50.5,49.75,1
596,1550,-119.71032,39.88614,2017-07-16,0.140770844139099,2,10,1,0.166666666666667,51.3333333333333,48.8333333333333,1
597,1562,-119.7328,39.88302,2017-07-16,0.140770742859602,2,10,1,0,50.5,49.8333333333333,1
598,1583,-119.73741,39.86917,2017-07-16,0.14077029329443,2,10,1,0.555555555555556,49.5555555555556,50.4444444444444,1
599,1587,-119.76679,39.87108,2017-07-16,0.140770355289936,2,10,1,2,55.25,43.25,1
600,1589,-119.76254,39.86659,2017-07-16,0.140770209554672,2,10,1,2.5,65.8333333333333,32.3333333333333,1
601,1590,-119.72924,39.86025,2017-07-16,0.140770003777266,2,10,1,0.666666666666667,51.5,48.3333333333333,1
602,1725,-119.74526,39.96303,2017-07-16,0.140773340752125,2,10,1,2.25,59.5,38.75,1
603,1731,-119.77805,39.98828,2017-07-16,0.140774160892963,2,10,1,3.25,58.75,38.5,1
604,1738,-119.797,39.99605,2017-07-16,0.140774413296938,2,10,1,2.16666666666667,54.8333333333333,43.1666666666667,1
605,1539,-119.74491,39.89635,2017-07-16,0.140771175584316,2,10,1,0.75,54.75,44.75,1
606,1541,-119.72961,39.89346,2017-07-16,0.140771081765175,2,10,1,0.833333333333333,53.1666666666667,46.3333333333333,1
607,1554,-119.75288,39.8905,2017-07-16,0.140770985673428,2,10,1,1,54.5,44.6666666666667,1
608,1556,-119.7487,39.88603,2017-07-16,0.14077084056735,2,10,1,1,51.3333333333333,47.8333333333333,1
609,1559,-119.75436,39.8871,2017-07-16,0.140770875301838,2,10,1,1,54.8333333333333,44.6666666666667,1
610,1563,-119.75582,39.8837,2017-07-16,0.140770764933109,2,10,1,1,60.6666666666667,38.6666666666667,1
611,1567,-119.75734,39.88031,2017-07-16,0.140770654890776,2,10,1,1.33333333333333,67.6666666666667,31.5,1
612,1571,-119.76995,39.87902,2017-07-16,0.140770613016844,2,10,1,2,56,42.25,1
613,1572,-119.75279,39.87577,2017-07-16,0.140770507521868,2,10,1,1,63.3333333333333,35.8333333333333,1
614,1575,-119.73624,39.87263,2017-07-16,0.140770405601025,2,10,1,0,49.8333333333333,50.5,1
